item_name,shop_name,city,address,price,material,category,lat,lon
Bảo Ngọc Auto,car_repair,Bắc Ninh,"142,144,146,148, Nguyễn Thị Minh Khai, 230000",None,None,car_repair,21.2832008,106.2076794
ND Solar Bắc Giang - Điện mặt trời chính hãng,supermarket,Bắc Ninh,"Cụm dân cư số 1, Quốc lộ 31, Huyện Lục Ngạn, 230000",None,None,supermarket,21.3820872,106.587715
Bánh mì bà Tuyết,pastry,Bắc Ninh,"426, Đường Hoàng Hoa Thám, bắc giang",None,None,pastry,21.2733318,106.1007564
Tiệm Vàng Long Bắc,jewelry,Bắc Ninh,"432, Đường Thân Nhân Trung, Bích Động",None,None,jewelry,21.2733616,106.1002424
Lan Anh shop,clothes,Bắc Ninh,"424, Đường Hoàng Hoa Thám, bắc giang",None,None,clothes,21.2734262,106.1005726
điện máy xanh,mobile_phone,Bắc Ninh,"388, QL37, bắc giang",None,None,mobile_phone,21.2723701,106.101412
VNPT - Vinaphone,radiotechnics,Bắc Ninh,"73FX+CQG, Đường Thân Nhân Trung, bắc giang",None,None,radiotechnics,21.2736995,106.0993937
FPT shop,mobile_phone,Bắc Ninh,"412, Đường Thân Nhân Trung, bắc giang",None,None,mobile_phone,21.2727038,106.1010086
Đại Lý Sơn Tiến Thành,paint,Bắc Ninh,"448, Đường Hoàng Hoa Thám, Bích Động",None,None,paint,21.2720413,106.1001628
"Vietlott Ngã Tư Bích Động, Việt Yên, Bắc Giang",lottery,Bắc Ninh,"74F2+452, bắc giang",None,None,lottery,21.2727032,106.1003024
F88,pawnbroker,Bắc Ninh,"235, Đường Thân Nhân Trung, bắc giang",None,None,pawnbroker,21.2726,106.1003106
Cửa Hàng Đồng Hồ Mắt Kính Huân Hạnh,optician,Bắc Ninh,"422, Đường Thân Nhân Trung, bắc giang",None,None,optician,21.2732173,106.1004456
quán nước,beverages,Bắc Ninh,"quán nước, Đường Cả Trọng, Hoàng Văn Thụ, Phường Bắc Giang, Tỉnh Bắc Ninh, 26000, Việt Nam",None,None,beverages,21.2738576,106.2078459
YADEA BÌNH MINH Bắc Giang,motorcycle,Bắc Ninh,"904A, Đường Lê Lợi, Bắc Giang, 26000",None,None,motorcycle,21.2815182,106.2158236
None,jewelry,Bắc Ninh,"Đường Ngô Gia Tự, Khu 2 - Suối Hoa, Phường Kinh Bắc, Bắc Ninh, Tỉnh Bắc Ninh, Việt Nam",None,None,jewelry,21.1875171,106.0717193
None,gift,Bắc Ninh,"Coffee ＆Toast, Đường Nguyễn Cao, Khả Lễ, Phường Võ Cường, Bắc Ninh, Tỉnh Bắc Ninh, Việt Nam",None,None,gift,21.1736937,106.0576173
Tới Thuần Chuyên Cung Cấp Cá Giống,farm,Bắc Ninh,Xóm Táo,None,None,farm,21.0632728,106.1224427
Cửa Hàng Phân bón Chuyển Xoa,agrarian,Bắc Ninh,"Thôn Liễu Khê, Thuận Thành",None,None,agrarian,21.003831,106.0181399
Tạp hóa Hồng Dung,convenience,Bắc Ninh,"241, Phố Lương Định Của, Bắc Ninh",None,None,convenience,21.1663045,106.1369392
Tạp hóa Bình Tuyết,convenience,Bắc Ninh,"247, Phố Lương Định Của, Bắc Ninh",None,None,convenience,21.1662977,106.13656
Siêu thị Điện máy Media Mart,electronics,Bắc Ninh,"Siêu thị Điện máy Media Mart, Đường Trần Hưng Đạo, Khu 1 - Phố Mới, Phường Quế Võ, Quế Võ, Tỉnh Bắc Ninh, Việt Nam",None,None,electronics,21.1529523,106.1561362
WinMart,supermarket,Bắc Ninh,"Đường Lý Thái Tổ, Bắc Ninh",None,None,supermarket,21.1783237,106.072464
Honda,car,Bắc Ninh,"Đường Lê Thái Tổ, Bắc Ninh",None,None,car,21.1672993,106.0490169
Toyota,car,Bắc Ninh,"Đường Lê Thái Tổ, Bắc Ninh",None,None,car,21.1662037,106.0486111
Hyundai,car,Bắc Ninh,"Đường Lê Thái Tổ, Bắc Ninh",None,None,car,21.1667071,106.051652
Canifa,clothes,Bắc Ninh,"185, Đường Trần Hưng Đạo, Bắc Ninh",None,None,clothes,21.1799705,106.0668569
KRIK,clothes,Bắc Ninh,"148, Đường Trần Hưng Đạo, Bắc Ninh",None,None,clothes,21.1798291,106.0665882
Nhà Thuốc Hà Bắc,chemist,Bắc Ninh,"242, Đường Trần Hưng Đạo, Bắc Ninh",None,None,chemist,21.1790764,106.06831
Kính Mắt Anna - Bắc Ninh,optician,Bắc Ninh,"Đường Trần Hưng Đạo, Bắc Ninh",None,None,optician,21.1785421,106.0696652
Biti's Bắc Ninh,shoes,Bắc Ninh,"Biti's Bắc Ninh, Đường Nguyễn Cao, Khả Lễ, Phường Kinh Bắc, Bắc Ninh, Tỉnh Bắc Ninh, Việt Nam",None,None,shoes,21.1774542,106.0634431
Siêu thị điện máy HC Bắc Ninh,electronics,Bắc Ninh,"Siêu thị điện máy HC Bắc Ninh, Đường Lê Thái Tổ, Bồ Sơn, Phường Võ Cường, Bắc Ninh, Tỉnh Bắc Ninh, Việt Nam",None,None,electronics,21.1698426,106.0588969
Siêu thị Thế Giới Di Động,mobile_phone,Bắc Ninh,"Đường Trần Hưng Đạo, Bắc Ninh",None,None,mobile_phone,21.1765166,106.0743972
TopZone - Cửa hàng Apple chính hãng,mobile_phone,Bắc Ninh,"Đường Trần Hưng Đạo, Bắc Ninh",None,None,mobile_phone,21.1765075,106.0743793
Viettel Store,mobile_phone,Bắc Ninh,"Viettel Store, Phố Vũ Miên, Khu 10 - Đại Phúc, Phường Võ Cường, Bắc Ninh, Tỉnh Bắc Ninh, Việt Nam",None,None,mobile_phone,21.1770433,106.0731092
K-MARKET,supermarket,Bắc Ninh,"66, Đường Lý Thái Tổ, Bắc Ninh",None,None,supermarket,21.1751187,106.0656239
Circle K,convenience,Bắc Ninh,"125, Đường Trần Hưng Đạo, Bắc Ninh",None,None,convenience,21.1803682,106.0659139
Circle K,convenience,Bắc Ninh,"235, Đường Nguyễn Gia Thiều, Bắc Ninh",None,None,convenience,21.1815884,106.0668504
Circle K,convenience,Bắc Ninh,"2, Đường Hồ Ngọc Lân, Bắc Ninh",None,None,convenience,21.1877103,106.0674969
Phúc Hưng Computer Máy tính - Máy in - Photocopy,copyshop,Bắc Ninh,Đường Quang Trung,None,None,copyshop,21.1616588,106.1503128
Nhà thuốc Long Châu,chemist,Bắc Ninh,"246-248, Đường Trần Hưng Đạo, Bắc Ninh",None,None,chemist,21.1788659,106.0688528
Cửa Hàng Thời Trang Format,clothes,Bắc Ninh,"252, Đường Trần Hưng Đạo, Bắc Ninh",None,None,clothes,21.1789011,106.0687969
TOKYOLIFE Bắc Ninh,yes,Bắc Ninh,"250, Đường Trần Hưng Đạo, Bắc Ninh",None,None,yes,21.1789224,106.0687347
Nhà sách 240,books,Bắc Ninh,"240, Đường Trần Hưng Đạo, Bắc Ninh",None,None,books,21.1791159,106.0682608
Nhà Thuốc FPT Long Châu,chemist,Bắc Ninh,"19, Đường Trần Lựu, Bắc Ninh",None,None,chemist,21.1968153,106.0880726
Tạp hóa Phương Hòa,convenience,Bắc Ninh,"195, Phố Lương Định Của, Bắc Ninh",None,None,convenience,21.1663534,106.1398334
Quầy thuốc Nguyễn Thị Thu,chemist,Bắc Ninh,"218, Phố Lương Định Của, Bắc Ninh",None,None,chemist,21.1665346,106.1394143
PNJ,jewelry,Bắc Ninh,"Đường Lý Thái Tổ, Bắc Ninh",None,None,jewelry,21.1784739,106.0721193
Nhà Máy Thức Ăn Chăn Nuôi Cao Cấp Dabaco,agrarian,Bắc Ninh,"Nhà Máy Thức Ăn Chăn Nuôi Cao Cấp Dabaco, Đường Nguyễn Trãi, Cụm công nghiệp Khắc Niệm, Tiên Xá, Phường Hạp Lĩnh, Bắc Ninh, Tỉnh Bắc Ninh, Việt Nam",None,None,agrarian,21.1509238,106.0728411
Aldo,shoes,Bắc Ninh,"Đường Lý Thái Tổ, Bắc Ninh",None,None,shoes,21.1787106,106.0724037
Anta,shoes,Bắc Ninh,"Đường Lý Thái Tổ, Bắc Ninh",None,None,shoes,21.1786048,106.0723248
Aokang,clothes,Bắc Ninh,"Đường Lý Thái Tổ, Bắc Ninh",None,None,clothes,21.1785612,106.0724653
BOO,clothes,Bắc Ninh,"Đường Lý Thái Tổ, Bắc Ninh",None,None,clothes,21.1783382,106.072315
Nhà sách FAHASA,books,Bắc Ninh,"Đường Lý Thái Tổ, Bắc Ninh",None,None,books,21.178611,106.0722416
Li-Ning,department_store,Bắc Ninh,"Đường Lý Thái Tổ, Bắc Ninh",None,None,department_store,21.1783009,106.0722631
Erke,department_store,Bắc Ninh,"Đường Lý Thái Tổ, Bắc Ninh",None,None,department_store,21.178547,106.0722416
YODY Quế Võ,clothes,Bắc Ninh,"YODY Quế Võ, Đường Quang Trung, Liễn Thượng, Phường Quế Võ, Quế Võ, Tỉnh Bắc Ninh, Việt Nam",None,None,clothes,21.1538267,106.1518363
Sửa chữa - bảo dưỡng xe máy Bắc Tám,motorcycle_repair,Bắc Ninh,"230, Phố Lương Định Của, Bắc Ninh",None,None,motorcycle_repair,21.1665165,106.1385778
WinMart+,convenience,Bắc Ninh,Đường Lý Thường Kiệt,None,None,convenience,21.1385519,106.0134549
WinMart+,convenience,Bắc Ninh,"203, Đường Nguyễn Văn Cừ, Bắc Ninh",None,None,convenience,21.1730833,106.0534878
WinMart+,convenience,Bắc Ninh,"679, Đường Nguyễn Văn Cừ, Bắc Ninh",None,None,convenience,21.1570222,106.0362824
WinMart+,convenience,Bắc Ninh,"400, Đường Minh Khai, Bắc Ninh",None,None,convenience,21.1246855,105.9712575
Cửa hàng bánh Origato,bakery,Bắc Ninh,"114, Đường Trần Hưng Đạo, Bắc Ninh",None,None,bakery,21.1801957,106.065589
Kính mắt Việt Tin,optician,Bắc Ninh,"Đường Trần Hưng Đạo, Bắc Ninh",None,None,optician,21.1751757,106.0790667
SamStore - Cửa hàng bán lẻ trực tiếp Samsung,mobile_phone,Bắc Ninh,"109, Đường Trần Hưng Đạo, Bắc Ninh",None,None,mobile_phone,21.1753195,106.0785434
Kính Mắt Lily,optician,Bắc Ninh,"167, Đường Trần Hưng Đạo, Bắc Ninh",None,None,optician,21.1801169,106.0665065
5S Fashion Bắc Ninh,fashion_accessories,Bắc Ninh,"161-163, Đường Trần Hưng Đạo, Bắc Ninh",None,None,fashion_accessories,21.1800486,106.0666902
Siêu thị Cát Tường,supermarket,Bắc Ninh,"Siêu thị Cát Tường, Đường Lê Thái Tổ, Hòa Đình, Phường Võ Cường, Bắc Ninh, Tỉnh Bắc Ninh, Việt Nam",None,None,supermarket,21.1672063,106.0534379
Cing's House,tea,Bắc Ninh,"91, Đường Trần Hưng Đạo, Bắc Ninh",None,None,tea,21.1806791,106.0651494
Nhà Thuốc FPT Long Châu,chemist,Bắc Ninh,"57, Đường Trần Hưng Đạo, Bắc Ninh",None,None,chemist,21.1808986,106.0645359
Hasaki Beauty & Clinic,beauty,Bắc Ninh,"122-124, Đường Trần Hưng Đạo, Bắc Ninh",None,None,beauty,21.1801112,106.0658817
TOKYOLIFE Bắc Ninh,clothes,Bắc Ninh,"463, Đường Ngô Gia Tự, Bắc Ninh",None,None,clothes,21.181655,106.0638743
WinMart,supermarket,Bắc Ninh,"73, Đường Trần Hưng Đạo, Bắc Ninh",None,None,supermarket,21.175648,106.0774517
WinMart,supermarket,Bắc Ninh,"Đường Nguyễn Phong Sắc, Bắc Ninh",None,None,supermarket,21.1531733,106.1395448
WinMart+,convenience,Bắc Ninh,"695, Đường Thiên Đức, Bắc Ninh",None,None,convenience,21.1934141,106.0502612
WinMart+,convenience,Bắc Ninh,"38, Đường Thành Bắc, Bắc Ninh",None,None,convenience,21.1787702,106.0568817
WinMart+,convenience,Bắc Ninh,"5, Đường Trần Hưng Đạo, Bắc Ninh",None,None,convenience,21.1538682,106.1470006
WinMart+,convenience,Bắc Ninh,"898, Đường Quang Trung, Bắc Ninh",None,None,convenience,21.1500043,106.1509768
WinMart+,convenience,Bắc Ninh,"Phố Nguyễn Bỉnh Trục, Bắc Ninh",None,None,convenience,21.1600374,106.1262784
WinMart+,convenience,Bắc Ninh,"60, Đường Trần Quốc Toản, Bắc Ninh",None,None,convenience,21.1769418,106.0651391
WinMart+,convenience,Bắc Ninh,"144, Đường Hai Bà Trưng, Bắc Ninh",None,None,convenience,21.1801411,106.0689575
WinMart+,convenience,Bắc Ninh,"69, Đường Hồ Ngọc Lân, Bắc Ninh",None,None,convenience,21.1901473,106.0712672
WinMart+,convenience,Bắc Ninh,"85, N22 Khu đô thị mới Đường Lê Thái Tổ, Bắc Ninh",None,None,convenience,21.1652227,106.0584794
WinMart+,convenience,Bắc Ninh,"364, Đường Trần Lựu, Bắc Ninh",None,None,convenience,21.1969772,106.0904965
WinMart+,convenience,Bắc Ninh,Bắc Ninh,None,None,convenience,21.1521547,106.1028422
WinMart+,convenience,Bắc Ninh,"11, Đường Đàm Văn Lễ, Bắc Ninh",None,None,convenience,21.1490542,106.1118439
Siêu thị Điện máy XANH,electronics,Bắc Ninh,"Đường Trần Hưng Đạo, Bắc Ninh",None,None,electronics,21.1545186,106.1419451
Kim Nguyễn Hair Salon,hairdresser,Bắc Ninh,"34, Phố Phạm Bá Thiều, Bắc Ninh",None,None,hairdresser,21.1558218,106.149868
Tiệm Vàng Sinh Diễn,gold_buyer,Bắc Ninh,"91, Đường Trần Hưng Đạo, Bắc Ninh",None,None,gold_buyer,21.1535141,106.1489675
Nhà Thuốc FPT Long Châu,chemist,Bắc Ninh,"141-143, Đường Trần Hưng Đạo, Bắc Ninh",None,None,chemist,21.1533986,106.1497645
Hoàng Hà Mobile,mobile_phone,Bắc Ninh,"155, Đường Trần Hưng Đạo, Bắc Ninh",None,None,mobile_phone,21.1533682,106.1500854
LisadoFoods Viet Nam,agrarian,Bắc Ninh,"LisadoFoods Viet Nam, Đường Quang Trung, Liễn Thượng, Phường Nhân Hòa, Quế Võ, Tỉnh Bắc Ninh, Việt Nam",None,None,agrarian,21.1846243,106.1313337
Gara ô tô Hiệp Uyên,car_repair,Bắc Ninh,"Đường Quang Trung, Bắc Ninh",None,None,car_repair,21.1712281,106.147213
Gara ô tô Thanh Tùng,car_repair,Bắc Ninh,"Đường Quang Trung, Bắc Ninh",None,None,car_repair,21.1709877,106.1473017
MiuMiu Pet,pet,Bắc Ninh,"Đường Quang Trung, Bắc Ninh",None,None,pet,21.1645153,106.1490513
Trung Dice Bánh Mỳ Đặc Ruột,bakery,Bắc Ninh,"Phố Lương Định Của, Bắc Ninh",None,None,bakery,21.1642898,106.1477454
Quế Võ AUTO,car_repair,Bắc Ninh,"Đường Trương Định, Bắc Ninh",None,None,car_repair,21.1618726,106.1470379
Giặt Là Dung Sơn - Quế Võ,laundry,Bắc Ninh,"Đường Trương Định, Bắc Ninh",None,None,laundry,21.1606246,106.1463648
Hệ thống xe máy Sang Hiển Quế Võ,motorcycle,Bắc Ninh,"347, Đường Trần Hưng Đạo, Bắc Ninh",None,None,motorcycle,21.1565217,106.1339056
Photocopy - Ảnh Thẻ Mạnh Hùng,copyshop,Bắc Ninh,"Phố Dương Giai, Bắc Ninh",None,None,copyshop,21.1580489,106.1289565
Salon: Thu Nhường Tóc Mi & Nail,hairdresser,Bắc Ninh,"Phố Nguyễn Đức Trung, Bắc Ninh",None,None,hairdresser,21.1581815,106.125367
J&T Express - Phương Liễu,wholesale,Bắc Ninh,Bắc Ninh,None,None,wholesale,21.15993,106.1246494
Kho Sagawa Bắc Ninh,wholesale,Bắc Ninh,"Kho Sagawa Bắc Ninh, Đường số 6, Khu công nghiệp VSIP Bắc Ninh, Rích Gạo, Phường Từ Sơn, Từ Sơn, Tỉnh Bắc Ninh, 16300, Việt Nam",None,None,wholesale,21.0804761,105.975995
Mapletree,wholesale,Bắc Ninh,"Mapletree, Đường số 6, Khu công nghiệp VSIP Bắc Ninh, Rích Gạo, Phường Từ Sơn, Từ Sơn, Tỉnh Bắc Ninh, 16300, Việt Nam",None,None,wholesale,21.0793901,105.9754992
Kho ITL Bắc Ninh Block 14,wholesale,Bắc Ninh,"Kho ITL Bắc Ninh Block 14, Đường Hữu Nghị, Phường Từ Sơn, Từ Sơn, Tỉnh Bắc Ninh, 10165, Việt Nam",None,None,wholesale,21.0785312,105.9720806
Kho hàng ACFC Bắc Ninh,wholesale,Bắc Ninh,"Kho hàng ACFC Bắc Ninh, Đường Hữu Nghị, Phường Từ Sơn, Từ Sơn, Tỉnh Bắc Ninh, 10165, Việt Nam",None,None,wholesale,21.0788954,105.9719993
Kho Decathlon - VSIP Bắc Ninh,wholesale,Bắc Ninh,"Kho Decathlon - VSIP Bắc Ninh, Đường Hữu Nghị, Phường Từ Sơn, Từ Sơn, Tỉnh Bắc Ninh, 10165, Việt Nam",None,None,wholesale,21.0794448,105.9740322
Maersk Distribution Center,wholesale,Bắc Ninh,"Maersk Distribution Center, Đường Hữu Nghị, Phường Từ Sơn, Từ Sơn, Tỉnh Bắc Ninh, 10165, Việt Nam",None,None,wholesale,21.0784189,105.9738045
ITL VSIP Bắc Ninh,wholesale,Bắc Ninh,"ITL VSIP Bắc Ninh, Đường Lý Thái Tổ, Rích Gạo, Phường Từ Sơn, Từ Sơn, Tỉnh Bắc Ninh, 10165, Việt Nam",None,None,wholesale,21.0794397,105.9699832
BEST EXPRESS,wholesale,Bắc Ninh,"BEST EXPRESS, Đường Lý Thái Tổ, Rích Gạo, Phường Từ Sơn, Từ Sơn, Tỉnh Bắc Ninh, 10165, Việt Nam",None,None,wholesale,21.0805797,105.9699421
Anh Minh Logistics,wholesale,Bắc Ninh,"Anh Minh Logistics, Đường Lý Thái Tổ, Rích Gạo, Phường Từ Sơn, Từ Sơn, Tỉnh Bắc Ninh, 10165, Việt Nam",None,None,wholesale,21.0817441,105.9703307
Quán bia hơi Hà Nội - Nhà hàng Phú Sơn,alcohol,Bắc Ninh,"Đường Phù Đổng Thiên Vương, Bắc Ninh",None,None,alcohol,21.1832462,106.0791558
SIÊU THỊ HMART,supermarket,Bắc Ninh,"Khu đô thị Him Lam Green Park, Bắc Ninh",None,None,supermarket,21.1692029,106.0919866
Quốc Giang Auto,car_repair,Bắc Ninh,"Đường Trương Định, Bắc Ninh",None,None,car_repair,21.1557347,106.1454061
Tạp hóa Phạm Hạnh,variety_store,Bắc Ninh,"Tạp hóa Phạm Hạnh, Đường đê Hữu Sông Cầu, Đoàn Kết, Xã Phù Lãng, Tỉnh Bắc Ninh, Việt Nam",None,None,variety_store,21.15479,106.2533195
Gốm sứ Liên Bắc,pottery,Bắc Ninh,"Gốm sứ Liên Bắc, Đường đê Hữu Sông Cầu, Đoàn Kết, Xã Phù Lãng, Tỉnh Bắc Ninh, Việt Nam",None,None,pottery,21.155236,106.2534449
Tạp hóa Thủy Trọng,variety_store,Bắc Ninh,"Tạp hóa Thủy Trọng, Đường đê Hữu Sông Cầu, Đoàn Kết, Xã Phù Lãng, Tỉnh Bắc Ninh, Việt Nam",None,None,variety_store,21.1582705,106.2504055
Gốm Ngọc,pottery,Bắc Ninh,"Gốm Ngọc, Đường đê Hữu Sông Cầu, chợ Lãng, Phù Lãng, Xã Phù Lãng, Tỉnh Bắc Ninh, Việt Nam",None,None,pottery,21.1496117,106.2545468
Gốm Bảy xá,pottery,Bắc Ninh,"Gốm Bảy xá, Đường đê Hữu Sông Cầu, chợ Lãng, Phù Lãng, Xã Phù Lãng, Tỉnh Bắc Ninh, Việt Nam",None,None,pottery,21.1436095,106.2525403
Kính mắt Tràng Tiền - Đức Cường,optician,Bắc Ninh,"55, Đường Trần Hưng Đạo, Bắc Ninh",None,None,optician,21.1537962,106.1477066
5S Fashion - Quế Võ,clothes,Bắc Ninh,"32, Đường Trần Hưng Đạo, Bắc Ninh",None,None,clothes,21.1540829,106.1476711
Kho GHN,wholesale,Bắc Ninh,"Đường Trần Hưng Đạo, Bắc Ninh",None,None,wholesale,21.1541693,106.1474077
FPT Shop,mobile_phone,Bắc Ninh,"Đường Trần Hưng Đạo, Bắc Ninh",None,None,mobile_phone,21.1542379,106.1449263
Thế Giới Di Động,mobile_phone,Bắc Ninh,"Đường Trần Hưng Đạo, Bắc Ninh",None,None,mobile_phone,21.154183,106.1452661
Nhà Thuốc Ngọc Hà,chemist,Bắc Ninh,"Đường Trần Hưng Đạo, Bắc Ninh",None,None,chemist,21.1539228,106.1462848
Nhà Thuốc Đàm Tuân 1,chemist,Bắc Ninh,"Đường Trần Hưng Đạo, Bắc Ninh",None,None,chemist,21.1539426,106.1460526
TOKYOLIFE Quế Võ,clothes,Bắc Ninh,"Đường Trần Hưng Đạo, Bắc Ninh",None,None,clothes,21.1540548,106.1457667
Savani Quế Võ - Bắc Ninh,clothes,Bắc Ninh,"Đường Trần Hưng Đạo, Bắc Ninh",None,None,clothes,21.1543465,106.1465048
Hair Salon Thúy Tạo Mẫu Tóc,hairdresser,Bắc Ninh,"Phố Vũ Huy Dực, Bắc Ninh",None,None,hairdresser,21.1537841,106.146829
Nhà Thuốc Tú Hồng,chemist,Bắc Ninh,"76, Bắc Ninh",None,None,chemist,21.1530188,106.1497996
Nhà Thuốc Thiên Ân,chemist,Bắc Ninh,"76, Bắc Ninh",None,None,chemist,21.1529536,106.1500988
SAYME,clothes,Bắc Ninh,"128, Đường Trần Hưng Đạo, Bắc Ninh",None,None,clothes,21.153642,106.1506591
Kính Mắt Quang Nhan,optician,Bắc Ninh,"126, Đường Trần Hưng Đạo, Bắc Ninh",None,None,optician,21.1536512,106.1506086
Công Ty Dược Phẩm Bắc Ninh - Quầy Thuốc Số 10,chemist,Bắc Ninh,"Đường Trần Hưng Đạo, Bắc Ninh",None,None,chemist,21.1532309,106.153045
Circle K,convenience,Bắc Ninh,"341, Đường Nguyễn Cao, Bắc Ninh",None,None,convenience,21.1723207,106.0557344
Gốm Việt Hà,pottery,Bắc Ninh,"Gốm Việt Hà, Đường đê Hữu Sông Cầu, Đoàn Kết, Xã Phù Lãng, Tỉnh Bắc Ninh, Việt Nam",None,None,pottery,21.15521,106.2546458
Gốm Thiều,pottery,Bắc Ninh,"Gốm Thiều, Đường đê Hữu Sông Cầu, chợ Lãng, Phù Lãng, Xã Phù Lãng, Tỉnh Bắc Ninh, Việt Nam",None,None,pottery,21.1470686,106.2542954
"Tiểu quách, sành sứ Trường Hải",pottery,Bắc Ninh,"Tiểu quách, sành sứ Trường Hải, Đường đê Hữu Sông Cầu, Đoàn Kết, Xã Phù Lãng, Tỉnh Bắc Ninh, Việt Nam",None,None,pottery,21.1539433,106.253205
Gốm Khải Hiền,pottery,Bắc Ninh,"Gốm Khải Hiền, Đường đê Hữu Sông Cầu, Thủ Công, Xã Phù Lãng, Tỉnh Bắc Ninh, Việt Nam",None,None,pottery,21.161852,106.2551571
Thế Giới Giày - Tùng Moscow,shoes,Bắc Ninh,"351, Đường Trần Hưng Đạo, Bắc Ninh",None,None,shoes,21.1785989,106.0702509
Giao hàng tiết kiệm BC Bắc Ninh,wholesale,Bắc Ninh,"Giao hàng tiết kiệm BC Bắc Ninh, Đường Đại Phúc 5, Khu 10 - Đại Phúc, Phường Võ Cường, Bắc Ninh, Tỉnh Bắc Ninh, Việt Nam",None,None,wholesale,21.1767128,106.0706579
Toà nhà Vĩnh Cát,motorcycle,Bắc Ninh,"39, Đường Lý Thái Tổ, Bắc Ninh",None,None,motorcycle,21.1721237,106.0624487
Tạp hóa,convenience,Bắc Ninh,"Tạp hóa, Phố Trần Bình Trọng, Phương Cầu, Phường Phương Liễu, Bắc Ninh, Tỉnh Bắc Ninh, Việt Nam",None,None,convenience,21.175063,106.1056077
Thế giới xe điện Phạm Hùng,motorcycle,Bắc Ninh,"Thế giới xe điện Phạm Hùng, Đường đê Hữu Sông Cầu, Đoàn Kết, Xã Phù Lãng, Tỉnh Bắc Ninh, Việt Nam",None,None,motorcycle,21.15478,106.2531219
Gốm Kỳ Phong,pottery,Bắc Ninh,"Gốm Kỳ Phong, Đường đê Hữu Sông Cầu, chợ Lãng, Phù Lãng, Xã Phù Lãng, Tỉnh Bắc Ninh, Việt Nam",None,None,pottery,21.1491636,106.2554798
Gốm Đô,pottery,Bắc Ninh,"Gốm Đô, Đường đê Hữu Sông Cầu, chợ Lãng, Phù Lãng, Xã Phù Lãng, Tỉnh Bắc Ninh, Việt Nam",None,None,pottery,21.1502552,106.2542339
Thảo Beauty,beauty,Bắc Ninh,"Thảo Beauty, Đường đê Hữu Sông Cầu, Đoàn Kết, Xã Phù Lãng, Tỉnh Bắc Ninh, Việt Nam",None,None,beauty,21.1570366,106.2535402
None,hairdresser,Bắc Ninh,"Đường đê Hữu Sông Cầu, Thủ Công, Xã Phù Lãng, Tỉnh Bắc Ninh, Việt Nam",None,None,hairdresser,21.1575988,106.2488351
"Trung tâm thương mại quốc tế Trung Việt Trung, Trung tâm thương mại Hồng Kông",mall,Bắc Ninh,"Đường Trần Phú, Bắc Ninh",None,None,mall,21.1147399,105.9545261
WinMart,supermarket,Bắc Ninh,"Đường Lê Thái Tổ, Bắc Ninh",None,None,supermarket,21.167377,106.0483601
Nhà Thuốc Lợi Sáng,chemist,Bắc Ninh,"168, Đường Lê Phụng Hiểu, Bắc Ninh",None,None,chemist,21.1864188,106.0583123
Nhà Thuốc FPT Long Châu,chemist,Bắc Ninh,"408, Đường Thiên Đức, Bắc Ninh",None,None,chemist,21.1866977,106.0584463
Teelab Bắc Ninh,clothes,Bắc Ninh,"205, Đường Nguyễn Gia Thiều, Bắc Ninh",None,None,clothes,21.1820804,106.0675372
The Change Hair Salon,hairdresser,Bắc Ninh,"223, Đường Nguyễn Gia Thiều, Bắc Ninh",None,None,hairdresser,21.1818942,106.0672797
Tiệm Sửa Xe Máy Phương Bình,motorcycle_repair,Bắc Ninh,"282, Đường Nguyễn Gia Thiều, Bắc Ninh",None,None,motorcycle_repair,21.1810433,106.0657406
Shop 256 Liên,clothes,Bắc Ninh,"256, Đường Nguyễn Gia Thiều, Bắc Ninh",None,None,clothes,21.1820163,106.0670288
Mỹ Phẩm Thế Giới,cosmetics,Bắc Ninh,"204, Đường Nguyễn Gia Thiều, Bắc Ninh",None,None,cosmetics,21.1827229,106.0679964
Trà Chanh Vinh Mạnh,beverages,Bắc Ninh,"15, Phố Nguyễn Hữu Nghiêm, Bắc Ninh",None,None,beverages,21.1829686,106.0678452
An Ú - Hệ Thống Mẹ Bầu Và Em Bé,baby_goods,Bắc Ninh,"10, Đường Nguyễn Đăng Đạo, Bắc Ninh",None,None,baby_goods,21.1828367,106.0688093
Garden Fruits,farm,Bắc Ninh,"169, Đường Nguyễn Gia Thiều, Bắc Ninh",None,None,farm,21.1836412,106.069619
Nhà thuốc Hà Bắc,chemist,Bắc Ninh,"129, Phố Lê Quý Đôn, Bắc Ninh",None,None,chemist,21.1840434,106.0693158
Mykingdom Bắc Ninh,toys,Bắc Ninh,"310, Đường Ngô Gia Tự, Bắc Ninh",None,None,toys,21.1841587,106.0666568
Cửa Hàng Viettel,telecommunication,Bắc Ninh,"387, Đường Ngô Gia Tự, Bắc Ninh",None,None,telecommunication,21.1838551,106.0667956
Cửa hàng Photo In Thiện Thành,copyshop,Bắc Ninh,"292, Đường Ngô Gia Tự, Bắc Ninh",None,None,copyshop,21.1843739,106.0669598
Hoàng Hà Mobile,mobile_phone,Bắc Ninh,"258, Đường Ngô Gia Tự, Bắc Ninh",None,None,mobile_phone,21.1845578,106.0671681
YODY Bắc Ninh,clothes,Bắc Ninh,"363, Đường Ngô Gia Tự, Bắc Ninh",None,None,clothes,21.1842279,106.0673671
Sửa Chữa Laptop 24h.com,computer,Bắc Ninh,"254, Đường Ngô Gia Tự, Bắc Ninh",None,None,computer,21.1847723,106.0674486
